# Design-System Drift Check

- Files scanned: 8
- Findings: 476
- Result: drift candidates found

| File | Line | Kind | Evidence |
| `src/ui/temu-shell/style.css` | 336 | hardcoded color | `background: #fef3f2;` |
| `src/ui/temu-shell/style.css` | 340 | hardcoded CSS dimension | `min-height: 2.25rem;` |
| `src/ui/temu-shell/style.css` | 341 | hardcoded CSS dimension | `margin-top: 1rem;` |
| `src/ui/temu-shell/style.css` | 343 | hardcoded CSS dimension | `border-radius: 8px;` |
| `src/ui/temu-shell/style.css` | 358 | hardcoded motion | `transition: opacity 180ms ease;` |
| `src/ui/temu-shell/style.css` | 369 | hardcoded CSS dimension | `height: 100%;` |
| `src/ui/temu-shell/style.css` | 389 | hardcoded CSS dimension | `padding: 0.15rem 1rem 1rem;` |
| `src/ui/temu-shell/style.css` | 396 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 398 | hardcoded CSS dimension | `padding: 0.8rem 1rem 0.7rem;` |
| `src/ui/temu-shell/style.css` | 404 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 410 | hardcoded CSS dimension | `width: 2.75rem;` |
| `src/ui/temu-shell/style.css` | 411 | hardcoded CSS dimension | `height: 2.75rem;` |
| `src/ui/temu-shell/style.css` | 415 | hardcoded CSS dimension | `border-radius: 16px;` |
| `src/ui/temu-shell/style.css` | 416 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 417 | hardcoded color | `background: linear-gradient(135deg, #f97316, #06b6d4);` |
| `src/ui/temu-shell/style.css` | 418 | hardcoded color | `box-shadow: 0 16px 30px rgba(249, 115, 22, 0.22);` |
| `src/ui/temu-shell/style.css` | 422 | hardcoded CSS dimension | `font-size: 1.35rem;` |
| `src/ui/temu-shell/style.css` | 433 | hardcoded CSS dimension | `font-size: 1.05rem;` |
| `src/ui/temu-shell/style.css` | 435 | hardcoded CSS dimension | `line-height: 1.2;` |
| `src/ui/temu-shell/style.css` | 441 | hardcoded CSS dimension | `font-size: 0.76rem;` |
| `src/ui/temu-shell/style.css` | 442 | hardcoded CSS dimension | `line-height: 1.3;` |
| `src/ui/temu-shell/style.css` | 449 | hardcoded CSS dimension | `min-width: 2.4rem;` |
| `src/ui/temu-shell/style.css` | 450 | hardcoded CSS dimension | `min-height: 2.4rem;` |
| `src/ui/temu-shell/style.css` | 453 | hardcoded CSS dimension | `gap: 0.4rem;` |
| `src/ui/temu-shell/style.css` | 455 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 471 | hardcoded CSS dimension | `border-radius: 8px;` |
| `src/ui/temu-shell/style.css` | 479 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 480 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 481 | hardcoded CSS dimension | `padding: 0.85rem 1rem;` |
| `src/ui/temu-shell/style.css` | 493 | hardcoded CSS dimension | `z-index: 90;` |
| `src/ui/temu-shell/style.css` | 497 | hardcoded color | `background: color-mix(in srgb, #020617 54%, transparent);` |
| `src/ui/temu-shell/style.css` | 505 | hardcoded CSS dimension | `gap: 0.9rem;` |
| `src/ui/temu-shell/style.css` | 507 | hardcoded CSS dimension | `border-radius: 18px;` |
| `src/ui/temu-shell/style.css` | 508 | hardcoded CSS dimension | `padding: 1rem;` |
| `src/ui/temu-shell/style.css` | 526 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 533 | hardcoded CSS dimension | `line-height: 1.12;` |
| `src/ui/temu-shell/style.css` | 537 | hardcoded CSS dimension | `font-size: 1.28rem;` |
| `src/ui/temu-shell/style.css` | 547 | hardcoded CSS dimension | `gap: 0.45rem;` |
| `src/ui/temu-shell/style.css` | 549 | hardcoded CSS dimension | `padding: 0.1rem 0;` |
| `src/ui/temu-shell/style.css` | 557 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 563 | hardcoded CSS dimension | `width: 1.9rem;` |
| `src/ui/temu-shell/style.css` | 564 | hardcoded CSS dimension | `height: 1.9rem;` |
| `src/ui/temu-shell/style.css` | 570 | hardcoded CSS dimension | `font-size: 0.78rem;` |
| `src/ui/temu-shell/style.css` | 576 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 583 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 590 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 595 | hardcoded CSS dimension | `gap: 0.85rem;` |
| `src/ui/temu-shell/style.css` | 597 | hardcoded CSS dimension | `padding: 0.85rem;` |
| `src/ui/temu-shell/style.css` | 599 | hardcoded CSS dimension | `border-radius: 14px;` |
| `src/ui/temu-shell/style.css` | 609 | hardcoded CSS dimension | `width: 3rem;` |
